%time,field.header.seq,field.header.stamp,field.header.frame_id,field.d,field.d_ref,field.sigma_d,field.phi,field.phi_ref,field.sigma_phi,field.curvature,field.curvature_ref,field.v_ref,field.status,field.in_lane
1571198140907447760,29534,1571198140593835115,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198140957974219,29535,1571198140646579980,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198141078194427,29536,1571198140783978939,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198141110843542,29537,1571198140879853963,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198141195997760,29538,1571198141009232044,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198141261863750,29539,1571198141079271078,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198141351591875,29540,1571198141134741067,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198141418257291,29541,1571198141210860013,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198141500377916,29542,1571198141307241916,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198141571703698,29543,1571198141376471042,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198141671534687,29544,1571198141448237895,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198141736995989,29545,1571198141528861045,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198141803713333,29546,1571198141608633041,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198141885277604,29547,1571198141708894968,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198141937136093,29548,1571198141751087903,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198142002585625,29549,1571198141809729099,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198142074844531,29550,1571198141875533103,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198142147576510,29551,1571198141944484949,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198142209200052,29552,1571198142008440017,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198142274535624,29553,1571198142078484058,,-0.019999999553,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198142351433333,29554,1571198142175582885,,0.019999999553,0.0,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0,1
1571198142419179739,29555,1571198142244096040,,0.019999999553,0.0,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0,1
1571198142562433853,29556,1571198142308861970,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198142629375156,29557,1571198142409589052,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198142742890989,29558,1571198142483131885,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198142823141458,29559,1571198142582565069,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198142874422708,29560,1571198142643322944,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198142988205260,29561,1571198142717266082,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198143093230572,29562,1571198142783667087,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198143137172135,29563,1571198142911155939,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198143249113905,29564,1571198143042608022,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198143345932551,29565,1571198143108154058,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198143455633749,29566,1571198143205769062,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198143576379374,29567,1571198143308228015,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198143728723853,29568,1571198143390197038,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198143830462499,29569,1571198143479060888,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198143873599009,29570,1571198143585144042,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198143917744634,29571,1571198143734711885,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198144002938905,29572,1571198143788988113,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198144058764478,29573,1571198143875251054,,-0.0799999982119,0.0,0.0,0.34999999404,0.0,0.0,0.0,0.0,0.0,0,1
1571198144133740311,29574,1571198143974724054,,0.0,0.0,0.0,-0.15000000596,0.0,0.0,0.0,0.0,0.0,0,1
1571198144218397186,29575,1571198144042403936,,0.0399999991059,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198144293703697,29576,1571198144107105970,,-0.019999999553,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198144378596665,29577,1571198144177254915,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198144455238853,29578,1571198144253953933,,0.019999999553,0.0,0.0,-0.34999999404,0.0,0.0,0.0,0.0,0.0,0,1
1571198144528599530,29579,1571198144311534881,,-0.10000000149,0.0,0.0,0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198144590000155,29580,1571198144412456035,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198144689360832,29581,1571198144506987094,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198144783479373,29582,1571198144575622081,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198144827658436,29583,1571198144642491102,,-0.10000000149,0.0,0.0,0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198144903267238,29584,1571198144708651065,,-0.10000000149,0.0,0.0,0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198144980877186,29585,1571198144776374101,,-0.10000000149,0.0,0.0,0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198145064471509,29586,1571198144841603040,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198145115957811,29587,1571198144934185981,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198145190188123,29588,1571198144991978883,,-0.10000000149,0.0,0.0,0.449999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198145267128957,29589,1571198145041246891,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198145324333123,29590,1571198145108683109,,-0.0799999982119,0.0,0.0,-0.550000011921,0.0,0.0,0.0,0.0,0.0,0,1
1571198145411962498,29591,1571198145197089910,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198145535495727,29592,1571198145339246034,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198145580926456,29593,1571198145431664943,,-0.0399999991059,0.0,0.0,0.0500000007451,0.0,0.0,0.0,0.0,0.0,0,1
1571198145687404946,29594,1571198145497571945,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198145765029425,29595,1571198145582565069,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198145840712394,29596,1571198145648171901,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198145883622029,29597,1571198145711566925,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198145989117186,29598,1571198145742224931,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198146041491092,29599,1571198145887836933,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198146105520623,29600,1571198145933060884,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198146952926716,29601,1571198146813067913,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198147039532393,29602,1571198146841489076,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198147137143695,29603,1571198146908727884,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198147177763852,29604,1571198146973196029,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198147273862550,29605,1571198147040915012,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198147341774372,29606,1571198147144103050,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198147406433956,29607,1571198147206540107,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198147481650675,29608,1571198147273282051,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198147577152654,29609,1571198147344436883,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198147646080206,29610,1571198147441704034,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198147726389893,29611,1571198147543319940,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198147809289424,29612,1571198147624034881,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198147868688018,29613,1571198147678797006,,0.0799999982119,0.0,0.0,-1.04999995232,0.0,0.0,0.0,0.0,0.0,0,1
1571198147944400154,29614,1571198147745623111,,0.0799999982119,0.0,0.0,-1.04999995232,0.0,0.0,0.0,0.0,0.0,0,1
1571198148036854528,29615,1571198147846081018,,0.0799999982119,0.0,0.0,-1.04999995232,0.0,0.0,0.0,0.0,0.0,0,1
1571198148092973747,29616,1571198147906933069,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198148165106768,29617,1571198147973383903,,-0.10000000149,0.0,0.0,0.449999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198148248704997,29618,1571198148041284084,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198148315387497,29619,1571198148141427993,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198148409545205,29620,1571198148172363042,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198148497292393,29621,1571198148311954021,,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198148564007185,29622,1571198148375984907,,0.0399999991059,0.0,0.0,-0.949999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198148633023591,29623,1571198148443938970,,0.0399999991059,0.0,0.0,-0.949999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198148724761091,29624,1571198148513447046,,0.0399999991059,0.0,0.0,-0.949999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198148791422809,29625,1571198148606852054,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198148856180882,29626,1571198148677843093,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198148941803955,29627,1571198148780128955,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198149024985674,29628,1571198148840245962,,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198149094005413,29629,1571198148907663106,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198149141389788,29630,1571198148971754074,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198149227065361,29631,1571198149040046930,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198149289309268,29632,1571198149139292001,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198149394071090,29633,1571198149176476955,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198149479019528,29634,1571198149275490045,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198149587994580,29635,1571198149342334032,,0.0399999991059,0.0,0.0,-0.949999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198149683732184,29636,1571198149414151906,,0.0399999991059,0.0,0.0,-0.949999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198149726033434,29637,1571198149505584001,,0.0799999982119,0.0,0.0,-1.04999995232,0.0,0.0,0.0,0.0,0.0,0,1
1571198149830609528,29638,1571198149605928897,,0.0799999982119,0.0,0.0,-1.04999995232,0.0,0.0,0.0,0.0,0.0,0,1
1571198149900336767,29639,1571198149708046913,,0.0799999982119,0.0,0.0,-1.04999995232,0.0,0.0,0.0,0.0,0.0,0,1
1571198149976427705,29640,1571198149740495920,,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198150057068174,29641,1571198149872566938,,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198150117720309,29642,1571198149940830945,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198150224941767,29643,1571198149982058048,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198150303459476,29644,1571198150104861974,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198150366617705,29645,1571198150140419960,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198150463826819,29646,1571198150205287933,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198150512905153,29647,1571198150271667003,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198150583593590,29648,1571198150340687036,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198150675253746,29649,1571198150407289981,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198150749357600,29650,1571198150455763101,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198150786219944,29651,1571198150521537065,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198150834016350,29652,1571198150573848962,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198150893023694,29653,1571198150641856908,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198151767733225,29654,1571198151608912944,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198151858502965,29655,1571198151673089027,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198151926825204,29656,1571198151739281892,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198151984945256,29657,1571198151838607072,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198152084734319,29658,1571198151869733095,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198152129334996,29659,1571198151969997882,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198152224228173,29660,1571198152037611007,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198152292799787,29661,1571198152103647947,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198152389588537,29662,1571198152169763088,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198152464064787,29663,1571198152270046949,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198152524113641,29664,1571198152336508035,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198152605316766,29665,1571198152408286094,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198152697489735,29666,1571198152471596002,,-0.019999999553,0.0,0.0,-1.04999995232,0.0,0.0,0.0,0.0,0.0,0,1
1571198152759586089,29667,1571198152525528907,,-0.019999999553,0.0,0.0,-1.04999995232,0.0,0.0,0.0,0.0,0.0,0,1
1571198152875657027,29668,1571198152642081022,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198152926714631,29669,1571198152709620952,,-0.119999997318,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198153003783849,29670,1571198152807584047,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198153120603381,29671,1571198152871062994,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198153199932131,29672,1571198153004224061,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198153250694110,29673,1571198153073318004,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198153331346558,29674,1571198153141180038,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198153389628797,29675,1571198153208606004,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198153485164370,29676,1571198153250587940,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198153587013224,29677,1571198153307856082,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198153624233797,29678,1571198153446744918,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198153705886974,29679,1571198153508516073,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198153761061558,29680,1571198153576910018,,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198153865522443,29681,1571198153641976118,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198153922604682,29682,1571198153743494987,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198153996828953,29683,1571198153807110071,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198154061172651,29684,1571198153871072053,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198154164637443,29685,1571198153935367107,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198154245934214,29686,1571198154008276939,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198154336044005,29687,1571198154102608919,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198154432693432,29688,1571198154202337026,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198154502197339,29689,1571198154269459962,,-0.119999997318,0.0,0.0,0.0500000007451,0.0,0.0,0.0,0.0,0.0,0,1
1571198154561550984,29690,1571198154342562913,,0.0399999991059,0.0,0.0,-0.949999988079,0.0,0.0,0.0,0.0,0.0,0,1
1571198154598059318,29691,1571198154406284093,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198154699430307,29692,1571198154506879091,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198154802465359,29693,1571198154604815006,,0.0799999982119,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198154880755151,29694,1571198154704500913,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198154920844265,29695,1571198154780973911,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198155023364786,29696,1571198154836678981,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198155082135880,29697,1571198154904339075,,-0.019999999553,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198155132892755,29698,1571198154968390941,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198155220479838,29699,1571198155036433935,,-0.0399999991059,0.0,0.0,0.0500000007451,0.0,0.0,0.0,0.0,0.0,0,1
1571198155324013276,29700,1571198155098429918,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198155371735463,29701,1571198155143591880,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198155469485671,29702,1571198155235613107,,-0.019999999553,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198155512035255,29703,1571198155335119962,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198155621428171,29704,1571198155395164966,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198155730979942,29705,1571198155460107088,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198155793641921,29706,1571198155564177989,,0.019999999553,0.0,0.0,-0.34999999404,0.0,0.0,0.0,0.0,0.0,0,1
1571198155862325671,29707,1571198155652564048,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198155928933275,29708,1571198155738390922,,-0.019999999553,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198156020920098,29709,1571198155839893102,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198156079218692,29710,1571198155903621912,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198156157982702,29711,1571198155967730998,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198156241222338,29712,1571198156038155078,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198156297755515,29713,1571198156110718011,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198156381772754,29714,1571198156147582054,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198156463144161,29715,1571198156243149995,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198156532072338,29716,1571198156368844032,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198156639870984,29717,1571198156436288118,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198156723704681,29718,1571198156500262975,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198156861981556,29719,1571198156581836938,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198156896324786,29720,1571198156668565034,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198156970398275,29721,1571198156769553899,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198157025884525,29722,1571198156841120958,,-0.0399999991059,0.0,0.0,0.0500000007451,0.0,0.0,0.0,0.0,0.0,0,1
1571198157091572650,29723,1571198156903811931,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198157131713640,29724,1571198156934355020,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198157173734056,29725,1571198157001475095,,0.019999999553,0.0,0.0,-1.04999995232,0.0,0.0,0.0,0.0,0.0,0,1
1571198157241886087,29726,1571198157039050102,,-0.140000000596,0.0,0.0,0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198157326991608,29727,1571198157134639978,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198157380488483,29728,1571198157170039892,,0.0,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198157431825931,29729,1571198157237407922,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198157519999785,29730,1571198157300698995,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198157574848275,29731,1571198157367949008,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198157628114264,29732,1571198157406812906,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198157724345098,29733,1571198157476779937,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198157788740306,29734,1571198157541022062,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198157844320410,29735,1571198157569106101,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198157894077493,29736,1571198157636015892,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198157953306087,29737,1571198157701195955,,-0.0599999986589,0.0,0.0,-0.649999976158,0.0,0.0,0.0,0.0,0.0,0,1
1571198157995937546,29738,1571198157739820003,,-0.0399999991059,0.0,0.0,-0.850000023842,0.0,0.0,0.0,0.0,0.0,0,1
1571198158057267545,29739,1571198157800973892,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
1571198158102986660,29740,1571198157867856025,,-0.0599999986589,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0,1
